EventID,SystemTime,Keywords
7,2019-04-18 16:58:12.979246,0x8000000000000000
7,2019-04-18 16:58:13.389835,0x8000000000000000
7,2019-04-18 16:58:13.650211,0x8000000000000000
7,2019-04-18 16:58:13.740339,0x8000000000000000
10,2019-04-18 16:58:14.811880,0x8000000000000000
7,2019-04-18 16:58:14.871967,0x8000000000000000
1,2019-04-18 17:00:09.977482,0x8000000000000000
7,2019-04-18 17:01:34.168541,0x8000000000000000
7,2019-04-18 17:01:34.448944,0x8000000000000000
7,2019-04-18 17:01:34.659248,0x8000000000000000
7,2019-04-18 17:01:34.689291,0x8000000000000000
7,2019-04-18 17:01:35.680716,0x8000000000000000
10,2019-04-18 17:01:35.720774,0x8000000000000000
7,2019-04-18 17:01:49.961250,0x8000000000000000
11,2019-04-18 17:03:03.321806,0x8000000000000000
11,2019-04-18 17:03:03.441978,0x8000000000000000
4625,18:23.6,0x8010000000000000
4624,18:25.4,0x8020000000000000
4624,18:27.7,0x8020000000000000
4624,18:27.7,0x8020000000000000
1102,2019-04-27 19:27:55.274059,0x4020000000000000
4663,2019-04-27 19:31:15.355062,0x8020000000000000
4663,2019-04-27 19:33:05.308187,0x8020000000000000
4663,2019-04-27 19:33:18.699755,0x8020000000000000
4663,2019-04-27 19:33:50.134295,0x8020000000000000
4662,2019-05-08 02:10:43.487217,0x8020000000000000
4662,2019-05-08 02:10:43.487217,0x8020000000000000
4662,2019-05-08 02:10:43.487217,0x8020000000000000
4656,2020-03-08 22:11:34.340479,0x8020000000000000
4663,2020-03-08 22:11:34.340586,0x8020000000000000
1,2019-04-27 18:47:00.046848,0x8000000000000000
7,2019-04-27 18:47:00.062475,0x8000000000000000
7,2019-04-27 18:47:00.062475,0x8000000000000000
8,2019-04-27 18:47:00.062475,0x8000000000000000
5,2019-04-27 18:47:00.124973,0x8000000000000000
8,2019-04-27 18:55:04.710608,0x8000000000000000
8,2019-04-27 18:55:04.980137,0x8000000000000000
11,2020-09-11 12:10:22.398726,0x8000000000000000
0,2021-08-17 12:26:48.571022,0x0000000000000000
5,2021-08-17 12:26:48.578781,0x4000000000000000
5,2021-08-17 12:26:48.578840,0x4000000000000000
5,2021-08-17 12:26:48.579018,0x4000000000000000
5,2021-08-17 12:26:48.579203,0x4000000000000000
5,2021-08-17 12:26:48.579277,0x4000000000000000
5,2021-08-17 12:26:48.580746,0x4000000000000000
5,2021-08-17 12:26:48.580841,0x4000000000000000
6,2021-08-17 12:26:48.581024,0x4000000000000000
6,2021-08-17 12:26:48.581034,0x4000000000000000
5,2021-08-17 12:26:48.581203,0x4000000000000000
6,2021-08-17 12:26:48.581268,0x4000000000000000
5,2021-08-17 12:26:48.581596,0x4000000000000000
6,2021-08-17 12:26:48.581749,0x4000000000000000
5,2021-08-17 12:26:48.583008,0x4000000000000000
5,2021-08-17 12:26:48.583050,0x4000000000000000
6,2021-08-17 12:26:48.583084,0x4000000000000000
6,2021-08-17 12:26:48.583122,0x4000000000000000
5,2021-08-17 12:26:48.631533,0x4000000000000000
6,2021-08-17 12:26:48.631706,0x4000000000000000
5,2021-08-17 12:26:48.713520,0x4000000000000000
6,2021-08-17 12:26:48.713591,0x4000000000000000
5,2021-08-17 12:26:48.868364,0x4000000000000000
6,2021-08-17 12:26:48.868416,0x4000000000000000
5,2021-08-17 12:26:49.136211,0x4000000000000000
6,2021-08-17 12:26:49.136351,0x4000000000000000
5,2021-08-17 12:26:49.484299,0x4000000000000000
6,2021-08-17 12:26:49.484470,0x4000000000000000
5,2021-08-17 12:26:49.485426,0x4000000000000000
6,2021-08-17 12:26:49.485546,0x4000000000000000
5,2021-08-17 12:26:49.485710,0x4000000000000000
6,2021-08-17 12:26:49.485802,0x4000000000000000
5,2021-08-17 12:26:49.487717,0x4000000000000000
6,2021-08-17 12:26:49.487862,0x4000000000000000
5,2021-08-17 12:26:49.527195,0x4000000000000000
6,2021-08-17 12:26:49.527290,0x4000000000000000
5,2021-08-17 12:26:49.529879,0x4000000000000000
6,2021-08-17 12:26:49.529947,0x4000000000000000
5,2021-08-17 12:26:49.530426,0x4000000000000000
6,2021-08-17 12:26:49.530497,0x4000000000000000
5,2021-08-17 12:26:49.530807,0x4000000000000000
6,2021-08-17 12:26:49.530869,0x4000000000000000
5,2021-08-17 12:26:49.628746,0x4000000000000000
6,2021-08-17 12:26:49.628870,0x4000000000000000
5,2021-08-17 12:26:49.635929,0x4000000000000000
6,2021-08-17 12:26:49.636053,0x4000000000000000
5,2021-08-17 12:26:49.636171,0x4000000000000000
6,2021-08-17 12:26:49.636280,0x4000000000000000
5,2021-08-17 12:26:49.637550,0x4000000000000000
6,2021-08-17 12:26:49.637688,0x4000000000000000
5,2021-08-17 12:26:49.659214,0x4000000000000000
5,2021-08-17 12:26:49.659216,0x4000000000000000
6,2021-08-17 12:26:49.659311,0x4000000000000000
6,2021-08-17 12:26:49.659313,0x4000000000000000
5,2021-08-17 12:26:49.693817,0x4000000000000000
5,2021-08-17 12:26:49.693830,0x4000000000000000
6,2021-08-17 12:26:49.693953,0x4000000000000000
6,2021-08-17 12:26:49.693954,0x4000000000000000
5,2021-08-17 12:26:49.725975,0x4000000000000000
6,2021-08-17 12:26:49.726105,0x4000000000000000
5,2021-08-17 12:26:49.743675,0x4000000000000000
5,2021-08-17 12:26:49.743675,0x4000000000000000
5,2021-08-17 12:26:49.743731,0x4000000000000000
5,2021-08-17 12:26:49.743790,0x4000000000000000
6,2021-08-17 12:26:49.743795,0x4000000000000000
6,2021-08-17 12:26:49.743795,0x4000000000000000
6,2021-08-17 12:26:49.744192,0x4000000000000000
6,2021-08-17 12:26:49.744341,0x4000000000000000
5,2021-08-17 12:26:49.807384,0x4000000000000000
6,2021-08-17 12:26:49.807491,0x4000000000000000
5,2021-08-17 12:26:49.836950,0x4000000000000000
6,2021-08-17 12:26:49.837126,0x4000000000000000
5,2021-08-17 12:26:49.840847,0x4000000000000000
6,2021-08-17 12:26:49.841337,0x4000000000000000
5,2021-08-17 12:26:49.849617,0x4000000000000000
6,2021-08-17 12:26:49.850052,0x4000000000000000
5,2021-08-17 12:26:49.862780,0x4000000000000000
6,2021-08-17 12:26:49.862953,0x4000000000000000
5,2021-08-17 12:26:49.863127,0x4000000000000000
6,2021-08-17 12:26:49.863199,0x4000000000000000
14,2021-08-17 12:26:49.864645,0x4000000000000000
5,2021-08-17 12:26:49.866480,0x4000000000000000
6,2021-08-17 12:26:49.866890,0x4000000000000000
5,2021-08-17 12:26:49.875372,0x4000000000000000
6,2021-08-17 12:26:49.875492,0x4000000000000000
5,2021-08-17 12:26:49.891315,0x4000000000000000
6,2021-08-17 12:26:49.891459,0x4000000000000000
5,2021-08-17 12:26:49.948826,0x4000000000000000
6,2021-08-17 12:26:49.948902,0x4000000000000000
5,2021-08-17 12:26:49.949030,0x4000000000000000
6,2021-08-17 12:26:49.949057,0x4000000000000000
5,2021-08-17 12:26:49.949203,0x4000000000000000
6,2021-08-17 12:26:49.949253,0x4000000000000000
5,2021-08-17 12:26:49.949356,0x4000000000000000
6,2021-08-17 12:26:49.949379,0x4000000000000000
5,2021-08-17 12:26:49.949493,0x4000000000000000
6,2021-08-17 12:26:49.949528,0x4000000000000000
5,2021-08-17 12:26:49.949633,0x4000000000000000
6,2021-08-17 12:26:49.949669,0x4000000000000000
5,2021-08-17 12:26:49.949701,0x4000000000000000
6,2021-08-17 12:26:49.949745,0x4000000000000000
5,2021-08-17 12:26:49.949892,0x4000000000000000
6,2021-08-17 12:26:49.949940,0x4000000000000000
5,2021-08-17 12:26:49.949986,0x4000000000000000
6,2021-08-17 12:26:49.953638,0x4000000000000000
5,2021-08-17 12:26:49.953859,0x4000000000000000
6,2021-08-17 12:26:49.955952,0x4000000000000000
5,2021-08-17 12:26:49.956059,0x4000000000000000
6,2021-08-17 12:26:49.956083,0x4000000000000000
5,2021-08-17 12:26:49.956186,0x4000000000000000
6,2021-08-17 12:26:49.956211,0x4000000000000000
5,2021-08-17 12:26:49.956272,0x4000000000000000
6,2021-08-17 12:26:49.956291,0x4000000000000000
5,2021-08-17 12:26:49.956404,0x4000000000000000
6,2021-08-17 12:26:49.956438,0x4000000000000000
5,2021-08-17 12:26:49.956514,0x4000000000000000
6,2021-08-17 12:26:49.956533,0x4000000000000000
5,2021-08-17 12:26:49.956631,0x4000000000000000
6,2021-08-17 12:26:49.956657,0x4000000000000000
5,2021-08-17 12:26:49.956726,0x4000000000000000
6,2021-08-17 12:26:49.956745,0x4000000000000000
5,2021-08-17 12:26:49.956823,0x4000000000000000
6,2021-08-17 12:26:49.956850,0x4000000000000000
5,2021-08-17 12:26:49.956923,0x4000000000000000
6,2021-08-17 12:26:49.956947,0x4000000000000000
5,2021-08-17 12:26:49.956966,0x4000000000000000
6,2021-08-17 12:26:49.956989,0x4000000000000000
5,2021-08-17 12:26:49.957073,0x4000000000000000
6,2021-08-17 12:26:49.957108,0x4000000000000000
5,2021-08-17 12:26:49.957148,0x4000000000000000
6,2021-08-17 12:26:49.957170,0x4000000000000000
5,2021-08-17 12:26:49.957266,0x4000000000000000
6,2021-08-17 12:26:49.957291,0x4000000000000000
5,2021-08-17 12:26:49.957373,0x4000000000000000
6,2021-08-17 12:26:49.957392,0x4000000000000000
5,2021-08-17 12:26:49.957474,0x4000000000000000
6,2021-08-17 12:26:49.957497,0x4000000000000000
5,2021-08-17 12:26:49.957548,0x4000000000000000
6,2021-08-17 12:26:49.957567,0x4000000000000000
5,2021-08-17 12:26:49.957695,0x4000000000000000
6,2021-08-17 12:26:49.957737,0x4000000000000000
5,2021-08-17 12:26:49.957813,0x4000000000000000
6,2021-08-17 12:26:49.957840,0x4000000000000000
5,2021-08-17 12:26:49.957951,0x4000000000000000
6,2021-08-17 12:26:49.957983,0x4000000000000000
5,2021-08-17 12:26:49.958061,0x4000000000000000
6,2021-08-17 12:26:49.958084,0x4000000000000000
5,2021-08-17 12:26:49.958181,0x4000000000000000
6,2021-08-17 12:26:49.958216,0x4000000000000000
5,2021-08-17 12:26:49.958309,0x4000000000000000
6,2021-08-17 12:26:49.958357,0x4000000000000000
5,2021-08-17 12:26:49.958374,0x4000000000000000
6,2021-08-17 12:26:49.958406,0x4000000000000000
5,2021-08-17 12:26:49.958534,0x4000000000000000
6,2021-08-17 12:26:49.958580,0x4000000000000000
5,2021-08-17 12:26:49.958620,0x4000000000000000
6,2021-08-17 12:26:49.958649,0x4000000000000000
5,2021-08-17 12:26:49.958771,0x4000000000000000
6,2021-08-17 12:26:49.958799,0x4000000000000000
5,2021-08-17 12:26:49.958893,0x4000000000000000
6,2021-08-17 12:26:49.958918,0x4000000000000000
5,2021-08-17 12:26:49.959019,0x4000000000000000
6,2021-08-17 12:26:49.959047,0x4000000000000000
5,2021-08-17 12:26:49.959120,0x4000000000000000
6,2021-08-17 12:26:49.959145,0x4000000000000000
5,2021-08-17 12:26:49.959263,0x4000000000000000
6,2021-08-17 12:26:49.959301,0x4000000000000000
5,2021-08-17 12:26:49.959370,0x4000000000000000
6,2021-08-17 12:26:49.959394,0x4000000000000000
5,2021-08-17 12:26:49.959499,0x4000000000000000
6,2021-08-17 12:26:49.959534,0x4000000000000000
5,2021-08-17 12:26:49.959612,0x4000000000000000
6,2021-08-17 12:26:49.959639,0x4000000000000000
5,2021-08-17 12:26:49.959738,0x4000000000000000
6,2021-08-17 12:26:49.959768,0x4000000000000000
5,2021-08-17 12:26:49.959867,0x4000000000000000
6,2021-08-17 12:26:49.959900,0x4000000000000000
5,2021-08-17 12:26:49.959917,0x4000000000000000
6,2021-08-17 12:26:49.959948,0x4000000000000000
5,2021-08-17 12:26:49.960052,0x4000000000000000
6,2021-08-17 12:26:49.960094,0x4000000000000000
5,2021-08-17 12:26:49.960133,0x4000000000000000
6,2021-08-17 12:26:49.960159,0x4000000000000000
5,2021-08-17 12:26:49.960279,0x4000000000000000
6,2021-08-17 12:26:49.960312,0x4000000000000000
5,2021-08-17 12:26:49.960413,0x4000000000000000
6,2021-08-17 12:26:49.960436,0x4000000000000000
5,2021-08-17 12:26:49.960527,0x4000000000000000
6,2021-08-17 12:26:49.960556,0x4000000000000000
5,2021-08-17 12:26:49.960623,0x4000000000000000
6,2021-08-17 12:26:49.960651,0x4000000000000000
5,2021-08-17 12:26:49.960760,0x4000000000000000
6,2021-08-17 12:26:49.960793,0x4000000000000000
5,2021-08-17 12:26:49.960865,0x4000000000000000
6,2021-08-17 12:26:49.960890,0x4000000000000000
5,2021-08-17 12:26:49.960987,0x4000000000000000
6,2021-08-17 12:26:49.961018,0x4000000000000000
5,2021-08-17 12:26:49.961090,0x4000000000000000
6,2021-08-17 12:26:49.961113,0x4000000000000000
5,2021-08-17 12:26:49.961205,0x4000000000000000
6,2021-08-17 12:26:49.961235,0x4000000000000000
5,2021-08-17 12:26:49.961330,0x4000000000000000
6,2021-08-17 12:26:49.961376,0x4000000000000000
5,2021-08-17 12:26:49.961393,0x4000000000000000
6,2021-08-17 12:26:49.961422,0x4000000000000000
5,2021-08-17 12:26:49.961527,0x4000000000000000
6,2021-08-17 12:26:49.961571,0x4000000000000000
5,2021-08-17 12:26:49.961609,0x4000000000000000
6,2021-08-17 12:26:49.961637,0x4000000000000000
5,2021-08-17 12:26:49.961756,0x4000000000000000
6,2021-08-17 12:26:49.961784,0x4000000000000000
5,2021-08-17 12:26:49.961872,0x4000000000000000
6,2021-08-17 12:26:49.961897,0x4000000000000000
5,2021-08-17 12:26:49.961988,0x4000000000000000
6,2021-08-17 12:26:49.962021,0x4000000000000000
5,2021-08-17 12:26:49.962091,0x4000000000000000
6,2021-08-17 12:26:49.962118,0x4000000000000000
5,2021-08-17 12:26:49.962233,0x4000000000000000
6,2021-08-17 12:26:49.962271,0x4000000000000000
5,2021-08-17 12:26:49.962337,0x4000000000000000
6,2021-08-17 12:26:49.962362,0x4000000000000000
5,2021-08-17 12:26:49.962479,0x4000000000000000
6,2021-08-17 12:26:49.962509,0x4000000000000000
5,2021-08-17 12:26:49.962587,0x4000000000000000
6,2021-08-17 12:26:49.962608,0x4000000000000000
5,2021-08-17 12:26:49.962702,0x4000000000000000
6,2021-08-17 12:26:49.962734,0x4000000000000000
5,2021-08-17 12:26:49.962826,0x4000000000000000
6,2021-08-17 12:26:49.962856,0x4000000000000000
5,2021-08-17 12:26:49.962875,0x4000000000000000
6,2021-08-17 12:26:49.962904,0x4000000000000000
5,2021-08-17 12:26:49.963003,0x4000000000000000
6,2021-08-17 12:26:49.963045,0x4000000000000000
5,2021-08-17 12:26:49.963079,0x4000000000000000
6,2021-08-17 12:26:49.963106,0x4000000000000000
5,2021-08-17 12:26:49.963221,0x4000000000000000
6,2021-08-17 12:26:49.963247,0x4000000000000000
5,2021-08-17 12:26:49.963333,0x4000000000000000
6,2021-08-17 12:26:49.963360,0x4000000000000000
5,2021-08-17 12:26:49.963470,0x4000000000000000
6,2021-08-17 12:26:49.963501,0x4000000000000000
5,2021-08-17 12:26:49.963572,0x4000000000000000
6,2021-08-17 12:26:49.963598,0x4000000000000000
5,2021-08-17 12:26:49.963726,0x4000000000000000
6,2021-08-17 12:26:49.963762,0x4000000000000000
5,2021-08-17 12:26:49.963835,0x4000000000000000
6,2021-08-17 12:26:49.963858,0x4000000000000000
5,2021-08-17 12:26:49.963963,0x4000000000000000
6,2021-08-17 12:26:49.963995,0x4000000000000000
5,2021-08-17 12:26:49.964075,0x4000000000000000
6,2021-08-17 12:26:49.964098,0x4000000000000000
5,2021-08-17 12:26:49.964195,0x4000000000000000
6,2021-08-17 12:26:49.964230,0x4000000000000000
5,2021-08-17 12:26:49.964329,0x4000000000000000
6,2021-08-17 12:26:49.964361,0x4000000000000000
5,2021-08-17 12:26:49.964382,0x4000000000000000
6,2021-08-17 12:26:49.964413,0x4000000000000000
5,2021-08-17 12:26:49.964518,0x4000000000000000
6,2021-08-17 12:26:49.964561,0x4000000000000000
5,2021-08-17 12:26:49.964600,0x4000000000000000
6,2021-08-17 12:26:49.964630,0x4000000000000000
5,2021-08-17 12:26:49.964752,0x4000000000000000
6,2021-08-17 12:26:49.964783,0x4000000000000000
5,2021-08-17 12:26:49.964876,0x4000000000000000
6,2021-08-17 12:26:49.964901,0x4000000000000000
5,2021-08-17 12:26:49.964994,0x4000000000000000
6,2021-08-17 12:26:49.965025,0x4000000000000000
5,2021-08-17 12:26:49.965097,0x4000000000000000
6,2021-08-17 12:26:49.965126,0x4000000000000000
5,2021-08-17 12:26:50.051441,0x4000000000000000
6,2021-08-17 12:26:50.051472,0x4000000000000000
5,2021-08-17 12:26:50.051836,0x4000000000000000
6,2021-08-17 12:26:50.051872,0x4000000000000000
5,2021-08-17 12:26:50.052053,0x4000000000000000
6,2021-08-17 12:26:50.052080,0x4000000000000000
5,2021-08-17 12:26:50.052235,0x4000000000000000
6,2021-08-17 12:26:50.052259,0x4000000000000000
5,2021-08-17 12:26:50.052319,0x4000000000000000
6,2021-08-17 12:26:50.052349,0x4000000000000000
5,2021-08-17 12:26:50.052423,0x4000000000000000
6,2021-08-17 12:26:50.052448,0x4000000000000000
5,2021-08-17 12:26:50.053040,0x4000000000000000
6,2021-08-17 12:26:50.053082,0x4000000000000000
5,2021-08-17 12:26:50.053135,0x4000000000000000
6,2021-08-17 12:26:50.053162,0x4000000000000000
5,2021-08-17 12:26:50.053225,0x4000000000000000
6,2021-08-17 12:26:50.053242,0x4000000000000000
5,2021-08-17 12:26:50.053389,0x4000000000000000
6,2021-08-17 12:26:50.053425,0x4000000000000000
5,2021-08-17 12:26:50.053600,0x4000000000000000
6,2021-08-17 12:26:50.053642,0x4000000000000000
5,2021-08-17 12:26:50.053997,0x4000000000000000
6,2021-08-17 12:26:50.054041,0x4000000000000000
5,2021-08-17 12:26:50.054150,0x4000000000000000
6,2021-08-17 12:26:50.054209,0x4000000000000000
5,2021-08-17 12:26:50.054298,0x4000000000000000
6,2021-08-17 12:26:50.054358,0x4000000000000000
5,2021-08-17 12:26:50.054840,0x4000000000000000
6,2021-08-17 12:26:50.054880,0x4000000000000000
5,2021-08-17 12:26:50.054945,0x4000000000000000
6,2021-08-17 12:26:50.054972,0x4000000000000000
5,2021-08-17 12:26:50.055019,0x4000000000000000
6,2021-08-17 12:26:50.055038,0x4000000000000000
5,2021-08-17 12:26:50.055197,0x4000000000000000
6,2021-08-17 12:26:50.055235,0x4000000000000000
5,2021-08-17 12:26:50.055387,0x4000000000000000
6,2021-08-17 12:26:50.055422,0x4000000000000000
5,2021-08-17 12:26:50.055571,0x4000000000000000
6,2021-08-17 12:26:50.055605,0x4000000000000000
5,2021-08-17 12:26:50.055681,0x4000000000000000
6,2021-08-17 12:26:50.055710,0x4000000000000000
5,2021-08-17 12:26:50.055765,0x4000000000000000
6,2021-08-17 12:26:50.055788,0x4000000000000000
5,2021-08-17 12:26:50.056290,0x4000000000000000
6,2021-08-17 12:26:50.056324,0x4000000000000000
5,2021-08-17 12:26:50.056376,0x4000000000000000
6,2021-08-17 12:26:50.056398,0x4000000000000000
5,2021-08-17 12:26:50.056446,0x4000000000000000
6,2021-08-17 12:26:50.056463,0x4000000000000000
5,2021-08-17 12:26:50.056576,0x4000000000000000
6,2021-08-17 12:26:50.056599,0x4000000000000000
5,2021-08-17 12:26:50.056721,0x4000000000000000
6,2021-08-17 12:26:50.056747,0x4000000000000000
5,2021-08-17 12:26:50.056906,0x4000000000000000
6,2021-08-17 12:26:50.056934,0x4000000000000000
5,2021-08-17 12:26:50.056999,0x4000000000000000
6,2021-08-17 12:26:50.057026,0x4000000000000000
5,2021-08-17 12:26:50.057087,0x4000000000000000
6,2021-08-17 12:26:50.057114,0x4000000000000000
5,2021-08-17 12:26:50.057436,0x4000000000000000
6,2021-08-17 12:26:50.057468,0x4000000000000000
5,2021-08-17 12:26:50.057514,0x4000000000000000
6,2021-08-17 12:26:50.057535,0x4000000000000000
5,2021-08-17 12:26:50.057583,0x4000000000000000
6,2021-08-17 12:26:50.057600,0x4000000000000000
5,2021-08-17 12:26:50.057707,0x4000000000000000
6,2021-08-17 12:26:50.057734,0x4000000000000000
5,2021-08-17 12:26:50.057856,0x4000000000000000
6,2021-08-17 12:26:50.057882,0x4000000000000000
5,2021-08-17 12:26:50.058031,0x4000000000000000
6,2021-08-17 12:26:50.058058,0x4000000000000000
5,2021-08-17 12:26:50.058119,0x4000000000000000
6,2021-08-17 12:26:50.058146,0x4000000000000000
5,2021-08-17 12:26:50.058207,0x4000000000000000
6,2021-08-17 12:26:50.058231,0x4000000000000000
5,2021-08-17 12:26:50.058561,0x4000000000000000
6,2021-08-17 12:26:50.058594,0x4000000000000000
5,2021-08-17 12:26:50.058641,0x4000000000000000
6,2021-08-17 12:26:50.058662,0x4000000000000000
5,2021-08-17 12:26:50.058708,0x4000000000000000
6,2021-08-17 12:26:50.058723,0x4000000000000000
5,2021-08-17 12:26:50.058830,0x4000000000000000
6,2021-08-17 12:26:50.058857,0x4000000000000000
5,2021-08-17 12:26:50.058975,0x4000000000000000
6,2021-08-17 12:26:50.059002,0x4000000000000000
5,2021-08-17 12:26:50.059160,0x4000000000000000
6,2021-08-17 12:26:50.059189,0x4000000000000000
5,2021-08-17 12:26:50.059252,0x4000000000000000
6,2021-08-17 12:26:50.059273,0x4000000000000000
5,2021-08-17 12:26:50.059340,0x4000000000000000
6,2021-08-17 12:26:50.059368,0x4000000000000000
5,2021-08-17 12:26:50.059710,0x4000000000000000
6,2021-08-17 12:26:50.059734,0x4000000000000000
5,2021-08-17 12:26:50.059778,0x4000000000000000
6,2021-08-17 12:26:50.059801,0x4000000000000000
5,2021-08-17 12:26:50.059847,0x4000000000000000
6,2021-08-17 12:26:50.059864,0x4000000000000000
5,2021-08-17 12:26:50.059973,0x4000000000000000
6,2021-08-17 12:26:50.059999,0x4000000000000000
5,2021-08-17 12:26:50.060133,0x4000000000000000
6,2021-08-17 12:26:50.060160,0x4000000000000000
5,2021-08-17 12:26:50.060286,0x4000000000000000
6,2021-08-17 12:26:50.060314,0x4000000000000000
5,2021-08-17 12:26:50.060413,0x4000000000000000
6,2021-08-17 12:26:50.060440,0x4000000000000000
5,2021-08-17 12:26:50.060503,0x4000000000000000
6,2021-08-17 12:26:50.060530,0x4000000000000000
5,2021-08-17 12:26:50.060593,0x4000000000000000
6,2021-08-17 12:26:50.060619,0x4000000000000000
5,2021-08-17 12:26:50.060928,0x4000000000000000
6,2021-08-17 12:26:50.060959,0x4000000000000000
5,2021-08-17 12:26:50.061007,0x4000000000000000
6,2021-08-17 12:26:50.061028,0x4000000000000000
5,2021-08-17 12:26:50.061073,0x4000000000000000
6,2021-08-17 12:26:50.061089,0x4000000000000000
5,2021-08-17 12:26:50.061193,0x4000000000000000
6,2021-08-17 12:26:50.061226,0x4000000000000000
5,2021-08-17 12:26:50.061356,0x4000000000000000
6,2021-08-17 12:26:50.061394,0x4000000000000000
5,2021-08-17 12:26:50.061550,0x4000000000000000
6,2021-08-17 12:26:50.061573,0x4000000000000000
5,2021-08-17 12:26:50.061628,0x4000000000000000
6,2021-08-17 12:26:50.061653,0x4000000000000000
5,2021-08-17 12:26:50.061703,0x4000000000000000
6,2021-08-17 12:26:50.061724,0x4000000000000000
5,2021-08-17 12:26:50.061960,0x4000000000000000
6,2021-08-17 12:26:50.061989,0x4000000000000000
5,2021-08-17 12:26:50.062027,0x4000000000000000
6,2021-08-17 12:26:50.062042,0x4000000000000000
5,2021-08-17 12:26:50.062078,0x4000000000000000
6,2021-08-17 12:26:50.062090,0x4000000000000000
5,2021-08-17 12:26:50.062532,0x4000000000000000
6,2021-08-17 12:26:50.062551,0x4000000000000000
5,2021-08-17 12:26:50.062628,0x4000000000000000
6,2021-08-17 12:26:50.062653,0x4000000000000000
